lon,lat
36.80169067378572,-0.772925806380679
36.80169067378572,-0.6729258063806789
36.80169067378572,-0.5729258063806788
36.90169067378572,-0.8729258063806791
36.90169067378572,-0.772925806380679
36.90169067378572,-0.6729258063806789
37.001690673785724,-0.9729258063806792
37.001690673785724,-0.8729258063806791
37.001690673785724,-0.772925806380679
37.001690673785724,-0.6729258063806789
37.101690673785725,-0.9729258063806792
37.101690673785725,-0.8729258063806791
37.101690673785725,-0.772925806380679
37.101690673785725,-0.6729258063806789
37.20169067378573,-0.9729258063806792
37.20169067378573,-0.8729258063806791
37.20169067378573,-0.772925806380679
37.20169067378573,-0.6729258063806789
37.30169067378573,-0.9729258063806792
38.501690673785745,-0.17292580638067845
38.501690673785745,-0.07292580638067836
38.60169067378575,-0.27292580638067854
38.60169067378575,-0.17292580638067845
38.60169067378575,-0.07292580638067836
38.70169067378575,-2.4729258063806805
38.70169067378575,-0.4729258063806787
38.70169067378575,-0.3729258063806786
38.70169067378575,-0.27292580638067854
38.70169067378575,-0.17292580638067845
38.70169067378575,-0.07292580638067836
38.80169067378575,-2.5729258063806806
38.80169067378575,-2.4729258063806805
38.80169067378575,-2.3729258063806804
38.80169067378575,-0.6729258063806789
38.80169067378575,-0.5729258063806788
38.80169067378575,-0.4729258063806787
38.80169067378575,-0.3729258063806786
38.80169067378575,-0.27292580638067854
38.80169067378575,-0.17292580638067845
38.90169067378575,-2.7729258063806808
38.90169067378575,-2.6729258063806807
38.90169067378575,-2.5729258063806806
38.90169067378575,-2.4729258063806805
38.90169067378575,-2.3729258063806804
38.90169067378575,-2.2729258063806803
38.90169067378575,-2.1729258063806802
38.90169067378575,-0.8729258063806791
38.90169067378575,-0.772925806380679
38.90169067378575,-0.6729258063806789
38.90169067378575,-0.5729258063806788
38.90169067378575,-0.4729258063806787
38.90169067378575,-0.3729258063806786
38.90169067378575,-0.27292580638067854
38.90169067378575,-0.17292580638067845
39.00169067378575,-2.872925806380681
39.00169067378575,-2.7729258063806808
39.00169067378575,-2.6729258063806807
39.00169067378575,-2.5729258063806806
39.00169067378575,-2.4729258063806805
39.00169067378575,-2.3729258063806804
39.00169067378575,-2.2729258063806803
39.00169067378575,-2.1729258063806802
39.00169067378575,-2.07292580638068
39.00169067378575,-1.97292580638068
39.00169067378575,-1.7729258063806799
39.00169067378575,-1.6729258063806798
39.00169067378575,-1.5729258063806797
39.00169067378575,-1.4729258063806796
39.00169067378575,-1.3729258063806795
39.00169067378575,-1.2729258063806794
39.00169067378575,-1.1729258063806793
39.00169067378575,-1.0729258063806792
39.00169067378575,-0.9729258063806792
39.00169067378575,-0.8729258063806791
39.00169067378575,-0.772925806380679
39.00169067378575,-0.6729258063806789
39.00169067378575,-0.5729258063806788
39.00169067378575,-0.4729258063806787
39.00169067378575,-0.3729258063806786
39.00169067378575,-0.27292580638067854
39.00169067378575,-0.17292580638067845
39.00169067378575,-0.07292580638067836
39.101690673785754,-2.972925806380681
39.101690673785754,-2.872925806380681
39.101690673785754,-2.7729258063806808
39.101690673785754,-2.6729258063806807
39.101690673785754,-2.5729258063806806
39.101690673785754,-2.4729258063806805
39.101690673785754,-2.3729258063806804
39.101690673785754,-2.2729258063806803
39.101690673785754,-2.1729258063806802
39.101690673785754,-2.07292580638068
39.101690673785754,-1.97292580638068
39.101690673785754,-1.87292580638068
39.101690673785754,-1.7729258063806799
39.101690673785754,-1.6729258063806798
39.101690673785754,-1.5729258063806797
39.101690673785754,-1.4729258063806796
39.101690673785754,-1.3729258063806795
39.101690673785754,-1.2729258063806794
39.101690673785754,-1.1729258063806793
39.101690673785754,-1.0729258063806792
39.101690673785754,-0.9729258063806792
39.101690673785754,-0.8729258063806791
39.101690673785754,-0.772925806380679
39.101690673785754,-0.6729258063806789
39.101690673785754,-0.5729258063806788
39.101690673785754,-0.4729258063806787
39.101690673785754,-0.3729258063806786
39.101690673785754,-0.27292580638067854
39.101690673785754,-0.17292580638067845
39.201690673785755,-2.972925806380681
39.201690673785755,-2.872925806380681
39.201690673785755,-2.7729258063806808
39.201690673785755,-2.6729258063806807
39.201690673785755,-2.5729258063806806
39.201690673785755,-2.4729258063806805
39.201690673785755,-2.3729258063806804
39.201690673785755,-2.2729258063806803
39.201690673785755,-2.1729258063806802
39.201690673785755,-2.07292580638068
39.201690673785755,-1.97292580638068
